The Complete Short Stories Of Ernest Hemingway,Ernest Hemingway,Fiction,4.29,29556,1998
Soul of the Sword,Robert L. O'Connell,Technology & Engineering,4.08,36,2002
Across the River and Into the Trees,Ernest Hemingway,Fiction,3.34,5269,1998
Unlimited Power,Tony Robbins,Self-Help,4.22,23058,1997
Tearing the Silence,Ursula Hegi,Social Science,3.86,256,1998
The Wheel of Life,Elisabeth Kübler-Ross,Biography & Autobiography,4.16,1035,1998
Kate Vaiden,Reynolds Price,Fiction,3.91,1313,1998
Underworld,Don DeLillo,Fiction,3.92,1471,1998
Ronald Reagan,Dinesh D'Souza,Biography & Autobiography,4.12,1027,1999
The Children's Book of America,William J. Bennett;Michael Hague,Fiction,4.17,86,1998
The Secret Diary of Anne Boleyn,Robin Maxwell,Fiction,3.8,5109,1998
The Fall of a Sparrow,Robert Hellenga,Fiction,3.69,799,1999
The Walrus Was Paul,R. Gary Patterson,Music,3.73,425,1998
Close Range,Annie Proulx,Fiction,3.99,12219,2000
The Last Temptation of Christ,Nikos Kazantzakis,Fiction,4.16,8672,1998
Shadow,Bob Woodward,History,3.71,1014,2000
Hamlet's Dresser,Bob Smith,Biography & Autobiography,3.75,363,2003
Out of the Woods,Chris Offutt,Fiction,4.06,450,2000
Merde!,Genevieve,Foreign Language Study,3.95,149,1998
Merde Encore!,Genevieve,Foreign Language Study,3.94,45,1998
Mad Cowboy,Howard F. Lyman;Glen Merzer,Health & Fitness,4.13,1804,2001
The Noonday Demon,Andrew Solomon,Psychology,4.17,8749,2002
Cryptozoology A To Z,Loren Coleman;Jerome Clark,Nature,4,761,1999
The Rum Diary,Hunter S. Thompson,Fiction,3.82,43921,1999
Easy Riders Raging Bulls,Peter Biskind,Performing Arts,4.11,5004,1999
To Have and Have Not,Ernest Hemingway,Fiction,3.56,18450,1999
No Heroes,Chris Offutt,Biography & Autobiography,3.85,179,2003
Jukebox Queen Of Malta,Nicholas Rinaldi,Fiction,3.47,118,2000
Yesterday I Cried,Iyanla Vanzant,Self-Help,4.22,2250,2000
Of Time and the River,Thomas Wolfe,Fiction,4.19,751,1999
Picture This,Joseph Heller,Fiction,3.68,1184,2000
The Mutineer,Hunter S. Thompson,Biography & Autobiography,4.1,84,2014
Hey Rube,Hunter S. Thompson,Literary Collections,3.68,2242,2005
Screwjack,Hunter S. Thompson,Fiction,3.57,3363,2000
Exclusion and Embrace,Miroslav Volf,Religion,4.27,1895,1996
The Merlin Trilogy,Mary Stewart,Fiction,4.39,4040,1980
Karate is a Thing of the Spirit,Harry Crews,Fiction,3.84,230,1983
Leadership and the One Minute Manager,Ken Blanchard;Patricia Zigarmi;Drea Zigarmi,Business & Economics,3.97,2445,1999
Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,Essentialism (Philosophy),3.77,414,1984
A Short History of World War II,James L. Stokesbury,History,3.93,454,1980
Worlds enough and time,Joe Haldeman;Joe W. Haldeman,Fiction,3.7,322,1992
The first man in Rome,Colleen McCullough,Fiction,4.1,294,1990
Ten Days to Self-Esteem,David D. Burns,Self-Help,3.97,408,1999
Korean Short History,James L. Stokesbury,History,3.65,110,1990
Trapped in T Mirror,Elan Golomb,Family & Relationships,3.82,729,1995
Julius the Baby of the World,Kevin Henkes,Juvenile Fiction,4.27,6528,1995
The Twelve Dancing Princesses,Marianna Mayer,Juvenile Fiction,4.32,83,1998
Love Poems,Nikki Giovanni,Poetry,4.27,1654,1997
Behind a Mask,Louisa May Alcott,Fiction,3.76,1019,1997
NYC Ballet Workout,Peter Martins,Health & Fitness,4,231,1997
Kevin Trudeau's Mega Memory,Kevin Trudeau,Self-Help,3.51,124,1997
Chester's Way,Kevin Henkes,Juvenile Fiction,4.22,5021,1997
The Purpose of Your Life,Carol Adrienne,Body Mind & Spirit,3.75,209,1999
Naked Pictures of Famous People,Jon Stewart,Humor,3.59,8623,1999
Phantoms in the Brain,V. S. Ramachandran,Medical,4.25,14549,1999
The Lost Tomb,Kent R. Weeks,Social Science,4.07,374,1999
Cloudy With a Chance of Meatballs,Judi Barrett,Juvenile Fiction,4.16,114747,1982
The Bears on Hemlock Mountain,Alice Dalgliesh,Juvenile Fiction,3.78,2017,1992
The Fourth of July Story,Alice Dalgliesh,Juvenile Nonfiction,4,242,1995
My Name Is Maria Isabel,Alma Flor Ada;Ana M. Cerro,Juvenile Fiction,3.88,450,1995
Hitty Her First Hundred Years,Rachel Field,Juvenile Fiction,3.85,6850,1998
A Child's Garden of Verses,Robert Louis Stevenson,Juvenile Fiction,4.3,21780,1999
Sad Underwear and Other Complications,Judith Viorst,Juvenile Nonfiction,3.87,104,2000
Salt in His Shoes,Deloris Jordan;Roslyn M. Jordan,Juvenile Nonfiction,4.21,1054,2003
Where Is Baby's Mommy?,Karen Katz,Juvenile Nonfiction,4.15,408,2001
Poppy,Avi,Children's stories,3.96,6589,2005
Silver on the Tree,Susan Cooper,Juvenile Fiction,4.15,27396,2000
The Tombs of Atuan,Ursula K. Le Guin,Fiction,4.09,69119,2001
Sagwa The Chinese Siamese Cat,Amy Tan,Juvenile Fiction,4.02,967,2001
The Storm,Cynthia Rylant,Juvenile Fiction,4.18,401,2003
Voting Rights Days,Ellen Weiss,Juvenile Fiction,4.3,9,2002
Counting Christmas,Karen Katz,Juvenile Fiction,3.56,147,2003
Who Wants a Cheap Rhinoceros?,Shel Silverstein,Juvenile Fiction,3.96,1857,2002
What a Scare Jesse Bear,Nancy White Carlstrom,Juvenile Fiction,3.47,100,2012
The House of the Scorpion,Nancy Farmer,Young Adult Fiction,4.1,68128,2004
Dragondrums,Anne McCaffrey,Juvenile Fiction,4.06,27535,2003
Dragonsinger,Anne McCaffrey,Juvenile Fiction,4.28,34207,2003
Moo Baa la la La!,Sandra Boynton,Animal sounds,4.2,28261,2004
The Octopus,Cynthia Rylant;Preston McDaniels,Juvenile Fiction,4.16,117,2005
The Eagle,Cynthia Rylant;Preston McDaniels,Juvenile Fiction,4.08,155,2005
Rash,Pete Hautman,Juvenile Fiction,3.75,2927,2006
The Children's Homer,Padraic Colum,Juvenile Fiction,3.89,104,2004
Invisible,Pete Hautman,Juvenile Fiction,3.84,2269,2006
Beatrice's Goat,Page McBrier,Juvenile Nonfiction,4.24,523,2004
Michael's Golden Rules,Deloris Jordan;Michael Jordan,Juvenile Fiction,3.95,82,2007
Amelia's 6th-Grade Notebook,Marissa Moss,Juvenile Fiction,4.01,616,2005
The Au Pairs,Melissa de la Cruz,Juvenile Fiction,3.65,6077,2005
I Love Saturdays y domingos,Alma Flor Ada,Juvenile Fiction,4.03,33,2004
Star Bright,Cathy Hapka,Juvenile Nonfiction,3.67,3,2005
Alanna,Tamora Pierce,Juvenile Fiction,4.27,96683,2005
The Woman Who Rides Like a Man,Tamora Pierce,Juvenile Fiction,4.21,58610,2005
Soldiers of Destruction,Charles W. Sydnor,History,4,67,1990
Sounds Feelings Thoughts,Wisława Szymborska,Poetry,4.33,213,1981
Dionysiac Poetics and Euripides' Bacchae,Charles Segal,Literary Criticism,4.62,12,1997
The Myth of the Eternal Return,Mircea Eliade,Social Science,4.23,1706,1971
Eugene Onegin: Commentary and index,Aleksandr Sergeevich Pushkin,Literary Criticism,4.22,43,1990
EUGENE ONEGIN - A NOVEL IN VERSE V.1,Aleksandr Sergeevich Pushkin,Literary Criticism,4.22,269,1990
The Essential Kierkegaard,S瞨en·Kierkegaard,Philosophy,4.18,1737,2000
A Source Book in Indian Philosophy,Sarvepalli Radhakrishnan Sir,Philosophy,4.11,144,1957
Fear and Trembling,Soren Aabye Kierkegaard;Søren Kierkegaard,Christianity,4.1,495,1954
Philosophy and the Mirror of Nature,Richard Rorty,Philosophy,4,2720,1980
Kierkegaard's Writings,Søren Kierkegaard,,4.25,1073,1987
Images and Symbols,Mircea Eliade,Religion,4.15,337,1961
Vladimir Nabokov,Brian Boyd,Biography & Autobiography,4.31,254,1991
The Rise of Christianity,Rodney Stark,Religion,4.04,42,1996
Making Democracy Work,Robert D. Putnam;Robert Leonardi;Raffaella Nanetti,Political Science,3.83,567,1993
Multiculturalism,Charles Taylor;Amy Gutmann,Philosophy,3.81,325,1994
The Nature of Space and Time,Stephen Hawking;Roger Penrose,Science,4.09,945,2000
The Essential John Nash,John Nash,Mathematics,3.92,76,2007
The complete works of Aristotle,Aristoteles,Philosophy Ancient,4.43,676,1985
The Complete Works of Aristotle,Aristotle,Philosophy,4.43,2296,1984
Hamlet in Purgatory,Stephen Greenblatt,Drama,3.94,209,2002
The Two-Mile Time Machine,Richard B. Alley,Science,3.99,139,2002
Shamanism,Mircea Eliade,Body Mind & Spirit,4.22,1933,2004
Hegel's Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel;Yirmiyahu Yovel,Philosophy,4.04,103,2005
On Bullshit,Harry G. Frankfurt,Philosophy,3.57,8773,2005
The Chronicles of Narnia CD Box Set,C. S. Lewis,Juvenile Fiction,4.26,198,2004
Second Home,,House & Home,3.83,6,2000
Sisters,Charles Higham,Biography & Autobiography,3.3,66,1984
The Legend of the Poinsettia,,Juvenile Fiction,4.19,2285,1997
Many Luscious Lollipops,Ruth Heller,Juvenile Nonfiction,4.06,307,1998
Mine All Mine,Ruth Heller,Juvenile Nonfiction,4.07,109,1999
Fantastic! Wow! and Unreal!,Ruth Heller,Juvenile Nonfiction,4.21,78,2000
In Search of Lost Time,Marcel Proust,,4.14,21,1992
The Risk of Darkness,Susan Hill,Detective and mystery stories,3.95,2913,2006
The Egg and I,Betty MacDonald,Farm life,3.93,6223,1992
The Time Machine,Herbert George Wells,Science fiction English,4.13,4,1985
The Beatles years,Barry Miles;Keith Badman,Biography & Autobiography,4.53,12,2001
Ender's Game,Orson Scott Card,,4.3,257,1985
The Mansion on the Hill,Fred Goodman,Music trade,3.93,2,2003
The World is Flat,Thomas L. Friedman,Computer science,3.68,97,2005
America,Jon Stewart;Ben Karlin;David Javerbaum,Democracy,4.02,79299,2005
Hooked,Pauline Kael,Motion pictures,4.04,91,1990
Alfred Hitchcock and the Making of Psycho,Stephen Rebello,Psycho (Motion picture : 1960),3.9,13,1998
Collected Plays: As you desire me; Think it over Giacomino!; This time it will be different; The imbecile,Luigi Pirandello,,3.92,12,1987
Euripides,Pantelis Michelakis,Drama,4.02,12,2006
The Egyptologist,Arthur Phillips,Americans,3.27,51,2005
Economics: European Edition,Paul Krugman;Robin Wells;Kathryn Graddy,Business & Economics,3.95,111,2007
Banker,Dick Francis,Fiction,4.04,2984,2000
Sushi for Beginners,Marian Keyes,Business women,3.69,269,2000
Medicus and the Disappearing Dancing Girls,Ruth Downie,Detective and mystery stories,3.73,38,2006
Orientalism,John MacKenzie;John MacDonald MacKenzie,Art,2.95,12,1995
A Farewell to Arms?,Michael Cox;Adrian Guelke;Fiona Stephen,History,4.33,0,2006
Maisie Dobbs,Jacqueline Winspear,Detective and mystery stories,3.92,157,2005
Birds of a Feather,Jacqueline Winspear,Children of the rich,3.96,21,2005
Black Sugar,Jeremy Reed,Erotic poetry English,4.2,174,1992
Robbins and Cotran Review of Pathology,Edward C. Klatt;Stanley Leonard Robbins;Vinay Kumar,Medical,4.37,51,2005
The Valkyries,Paulo Coelho,Angels,3.31,16151,1996
How to Seduce Your Dream Man,Anna Maxted,Man-woman relationships,3.89,9,1999
Mutant Message from Forever,Marlo Morgan,Aboriginal Australians,3.73,755,2000
The Tale of Jemima Puddle-Duck,Beatrix Potter,Juvenile Nonfiction,4.06,9246,2002
The Tale of The Flopsy Bunnies,Beatrix Potter,Juvenile Nonfiction,4.19,5051,2010
The World of Peter Rabbit,Beatrix Potter,Juvenile Fiction,4.63,210,2006
A Journal,Beatrix Potter (Illustratorin),Novelists English,4.34,341,2006
The Dig,Alan Dean Foster;Sean Clark,Interplanetary voyages,3.4,2,1997
Exit to Eden,Anne Rampling;Anne Rice,Photographers,3.57,12404,1998
Desert Heat,Ja Jance;Judith A. Jance,Fiction,4,39,2004
The Dark City,Max Allan Collins,Fiction,3.87,48,2005
Code,Charles Petzold,Computers,4.38,4423,2000
Writing Secure Code,Michael Howard;David LeBlanc,Computers,4.01,318,2003
Homepage Usability,Jakob Nielsen;Marie Tahir,Business enterprises,3.72,333,2001
The Girlhood Diary of Louisa May Alcott 1843-1846,Louisa May Alcott,Juvenile Nonfiction,3.87,26,2001
Israel My Beloved,Kay Arthur,Fiction,4.17,649,2001
Living with Passion and Purpose,Elizabeth George,Religion,3.96,19,2005
The Rapture,Tim F. LaHaye,Religion,3.52,4,1998
Life Management for Busy Women,Elizabeth George,Religion,4.54,10,2002
Simple Acts of Faith,Margaret Feinberg,Religion,4.55,11,2003
A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,Religion,4.75,8,2004
Loving God with All Your Mind,Elizabeth George,Religion,4.43,1434,2005
The Greenlander,Mark Adlard,Adventure stories,3.72,60,1978
Perfectly Reasonable Deviations from the Beaten Track,Richard Phillips Feynman,Biography & Autobiography,4.24,1786,2005
Middlesex Borough,,History,5,2,2003
Juneau and Sauk Counties,Jacqueline Ann;Sheila Zenk,History,2.67,3,2002
Sebastopol,Western Sonoma County Historical Society,History,4.4,4,2003
Lake Orion,James E. Ingram;Lori Grove,History,5,0,2006
Cypress Gardens,Mary M. Flekke;Sarah E. MacDonald;Randall M. MacDonald,History,3,5,2006
Center City Philadelphia in the 19th Century,The Print and Photograph Department of the Library Company of Philadelphia,History,4.44,9,2006
Selections from the Oakland Tribune Archives,Annalee Allen,History,3,2,2006
Book of Nightmares,John Peel,Fiction,4.11,326,2005
Rincewind the Wizzard,Terry Pratchett,Discworld (Imaginary place),4.21,1557,1999
The Lord of the Rings,,Baggins Frodo (Fictitious character),4.49,94,2002
Hitchhiker's Trilogy,Douglas Adams,Dent Arthur (Fictitious character),4.4,687,2000
All the Pretty Horses,Cormac McCarthy,Americans,3.98,663,1992
The Chrestomanci Quartet,Diana Wynne Jones,Chrestomanci (Fictitious character),4.5,78,2000
The Last Herald-mage,Mercedes Lackey,Fantasy fiction American,4.48,5107,1990
Wizard's Castle,Diana Wynne Jones,Fantasy,4.44,439,2002
A Tolkien Miscellany,John Ronald Reuel Tolkien,Fantasy fiction English,4.11,60,2002
The Abhorsen Trilogy,Garth Nix,Fantasy fiction American,4.66,89,2003
The complete guide to Middle-earth,Robert Foster,Literary Criticism,4.17,20,1971
Time Quartet,Madeleine L'Engle,Science fiction,4.35,165,2003
The Foundation Trilogy,Isaac Asimov,Science fiction,4.4,321,2004
The Christmas Thief,Mary Higgins Clark,Christmas stories,3.61,11,2004
Night fall,Nelson DeMille,Fiction,4.09,28,2004
The Sundering,Jacqueline Carey,Brothers,3.82,304,2005
Marley and me : love and life with the world's worst dog,John Grogan,Labrador retriever,4.13,406585,2005
Twelve sharp,Janet Evanovich,Bail bond agents,4.14,19,2006
Bill Gates,Sara Barton-Wood,Juvenile Nonfiction,5,0,2001
Another Day in Paradise,Jim Toomey,Humor,4.34,65,2001
Calvin and Hobbes: Sunday Pages 1985-1995,Bill Watterson,Comics & Graphic Novels,4.71,3537,2001
Another Day in Cubicle Paradise,Scott Adams,Humor,3.99,396,2002
The Complete Calvin and Hobbes,Bill Watterson,Comics & Graphic Novels,4.82,31249,2005
Chomsky on Miseducation,Noam Chomsky,Education,3.77,279,2004
A Primate's Memoir,Robert M. Sapolsky,Nature,4.35,4769,2002
New Jewish Wedding Revised,Anita Diamant,Reference,3.96,678,2001
Bowling Alone,Robert D. Putnam,History,3.79,4418,2001
The Blackwater Lightship,Colm Toibin,Fiction,3.86,4194,2001
The Most Of P.G. Wodehouse,P.G. Wodehouse,Fiction,4.49,1845,2000
How Right You Are Jeeves,P.G. Wodehouse,Fiction,4.17,2690,2000
Jeeves And The Tie That Binds,P.G. Wodehouse,Fiction,4.23,2717,2000
The Body Artist,Don DeLillo,Fiction,3.24,6943,2002
Sarah Ban Breathnach's Mrs. Sharp's Traditions,Sarah Ban Breathnach,Family & Relationships,4.07,301,2001
Not Much Fun,Stuart Y. Silverstein,Biography & Autobiography,4.18,430,2001
An Hour Before Daylight,Jimmy Carter,Biography & Autobiography,3.89,1831,2001
Cover Her Face,P.D. James,Fiction,3.94,25497,2001
Drugs and Crime Deviant Pathways,Cândido da Agra;Serge Brochu;Marie-Marthe Cousineau,Criminal behavior,3.83,33,2002
The Skull Beneath the Skin,P. D. James,Fiction,3.8,4707,1982
Authentic Happiness,Martin E. P. Seligman,Psychology,3.95,8200,2004
John Adams,David McCullough,Biography & Autobiography,4.06,264047,2002
Yanks,John Eisenhower,History,3.69,104,2002
Man and Boy,Tony Parsons,Fiction,3.56,12406,2001
Seventeen Seventy-six,David McCullough,Biography & Autobiography,4.07,158126,2006
President Nixon,Richard Reeves,Biography & Autobiography,3.96,374,2002
The Other Boleyn Girl,Philippa Gregory,Fiction,4.05,408775,2001
Shampoo Planet,Douglas Coupland,Fiction,3.5,8182,2002
Them,Jon Ronson,Political Science,3.95,11066,2003
Shout!,Philip Norman,Biography & Autobiography,4.03,4452,2005
Man and Wife,Tony Parsons,Fiction,3.48,3115,2002
Teacher Man,Frank McCourt,Biography & Autobiography,3.75,25726,2006
The Partly Cloudy Patriot,Sarah Vowell,History,3.88,25289,2003
Will You Miss Me When I'm Gone?,Mark Zwonitzer;Charles Hirshberg,Biography & Autobiography,4.27,854,2004
Cosmopolis,Don DeLillo,Fiction,3.22,449,2004
Chronicles,Bob Dylan,Biography & Autobiography,3.98,40505,2005
The Boat of Dreams,Richard Preston,Fiction,3.31,111,2003
The Glass Castle,Jeannette Walls,Biography & Autobiography,4.26,752358,2006
Wideacre,Philippa Gregory,Fiction,3.3,18538,2003
The Favored Child,Philippa Gregory,Fiction,3.61,9430,2003
The Master,Colm Toibin,Fiction,3.83,7082,2005
Generation of Swine,Hunter S. Thompson,Biography & Autobiography,3.77,5860,2003
The Great Shark Hunt,Hunter S. Thompson,Biography & Autobiography,4.08,10747,2003
The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,Self-Help,4.22,1685,2003
Sea of Thunder,Evan Thomas,History,4.11,2332,2006
A Separate Peace,John Knowles,Fiction,3.57,169719,2003
Plan of Attack,Bob Woodward,Political Science,3.67,4492,2004
Frankenstein,Mary Wollstonecraft Shelley,Fiction,3.78,18,2003
The Scarpetta Collection Volume II,Patricia Cornwell,Fiction,4.15,29,2003
The Trial of Queen Caroline,Jane Robins,Biography & Autobiography,3.37,51,2006
Benjamin Franklin,Walter Isaacson,Biography & Autobiography,3.99,94903,2004
The Sleeping Doll,Jeffery Deaver,Fiction,3.93,347,2007
Liars and Saints,Maile Meloy,Fiction,3.59,2206,2004
Cry the Beloved Country,Alan Paton,Fiction,3.89,3035,1987
Einstein,Walter Isaacson,Biography & Autobiography,4.1,99410,2007
I Heard that Song Before,Mary Higgins Clark,Fiction,3.82,528,2007
I'm Too Young To Be Seventy,Judith Viorst,Humor,3.94,188,2005
The Virgin's Lover,Philippa Gregory,Fiction,3.7,42685,2005
The 7 Habits of Highly Effective People,Stephen R. Covey,Self-Help,4.09,387431,2004
The Organized Student,Donna Goldberg,Family & Relationships,3.84,207,2005
Team of Rivals,Doris Kearns Goodwin,Biography & Autobiography,4.28,125020,2006
Untouchables,Narendra Jadhav,Biography & Autobiography,3.82,299,2005
Brokeback Mountain,Annie Proulx,Fiction,3.94,23424,2005
Love Smart,Dr. Phil McGraw,Family & Relationships,3.55,66,2005
The Constant Princess,Philippa Gregory,Fiction,3.89,133277,2006
The Boleyn Inheritance,Philippa Gregory,Fiction,3.86,66751,2006
Virgin Earth,Philippa Gregory,Fiction,3.61,4349,2006
How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,Self-Help,3.9,426,2005
The Good Earth,Pearl S. Buck,Fiction,3.98,3908,2004
Love-Lies-Bleeding,Don DeLillo,Euthanasia,,,2005
The Coffin Dancer,Jeffery Deaver,Fiction,4.17,36,2004
Diary of a Mistress,Miasha,Fiction,4.35,2449,2006
Female Chauvinist Pigs,Ariel Levy,Social Science,3.68,8373,2006
Persian Mirrors,Elaine Sciolino,History,3.82,528,2005
Chuck Klosterman IV,Chuck Klosterman,Biography & Autobiography,3.85,14475,2006
Kissinger,Walter Isaacson,Biography & Autobiography,3.94,2317,2005
Lisey's Story,Stephen King,Fiction,3.67,56882,2006
True Evil,Greg Iles,Fiction,4.08,12524,2006
You On A Diet,M. D. Roizen (Michael F.);Michael F. Roizen,Reducing diets,3.65,4382,2006
The Good House,Tananarive Due,Fiction,3.93,2385,2006
Does Anything Eat Wasps?,New Scientist,Humor,3.51,573,2006
The SPEED of Trust,Stephen R. Covey;Rebecca R. Merrill,Business & Economics,3.98,16043,2006
Look Homeward Angel,Thomas Wolfe,Fiction,3.94,10780,2006
Fargo Rock City,Chuck Klosterman,Music,3.8,12200,2002
Eye of the Storm,Virginia C. Andrews,Partition of decedents' estates,3.82,36,2002
Like Shaking Hands With God,Kurt Vonnegut Jr.;Lee Stringer,Biography & Autobiography,3.72,843,2000
The Second Time Around,Mary Higgins Clark,Fiction,3.75,7254,2004
The Voyage of the Jerle Shannara,Terry Brooks,,3.96,72,2000
The Inhuman Condition,Clive Barker,Fiction,3.97,6129,2001
